acc	rcfl	cat	le4s	la4s	io
NC_013446	A	GC	-0.0591312005264278	-0.186652826962999	0.0584442182360885
NC_012468	Y	AT	0.00767771655676994	-0.131871763798612	0.00814941562019663
NC_012468	Y	GC	0.0617929692251551	-0.334384858044164	0.112008072653885
NC_012468	N	AT	-0.242619540598602	-0.218432842644235	0.00878309572301426
NC_012468	N	GC	-0.215892480103947	-0.481373640489852	0.0970504281636537
NC_012468	A	AT	-0.167297512180868	-0.193047074407935	0.00863184854463019
NC_012468	A	GC	-0.146397150598192	-0.445255474452555	0.101175410466056
NC_003869	Y	AT	0.063731648322802	0.162068965517241	0.0434659573263909
NC_003869	Y	GC	0.251058844732811	-0.179624664879357	0.129018476983873
NC_003869	N	AT	-0.093288362061976	0.0295797633618931	0.054089709762533
NC_003869	N	GC	0.0923622211411495	-0.260149323378441	0.145677731673582
NC_003869	A	AT	-0.045887553701513	0.0683785343335257	0.051407011476183
NC_003869	A	GC	0.136526645768025	-0.239356178608515	0.141603322623619
NC_014803	Y	AT	-0.110139496148241	-0.0977359021234707	-0.0117257751240918
NC_014803	Y	GC	0.00582479030754893	-0.223794645592109	0.0490447676076419
NC_014803	N	AT	-0.167885379810422	-0.128827434588293	-0.0234584515292045
NC_014803	N	GC	0.00278068470623412	-0.166317748313561	0.0457685967804159
NC_014803	A	AT	-0.150816948213791	-0.119764713116014	-0.0200838666960936
NC_014803	A	GC	0.00362686470499342	-0.182135450912953	0.0466516370343803
NC_008750	Y	AT	-0.225021980283218	-0.066402378592666	-0.053756232454854
NC_008750	Y	GC	0.0373854220870192	-0.195687615040757	0.0787555010618965
NC_008750	N	AT	-0.257664531952582	-0.11226308115989	-0.0589388355164422
NC_008750	N	GC	-0.0474686290504539	-0.267056443545339	0.0610687022900763
NC_008750	A	AT	-0.248260661029646	-0.0990856474355027	-0.0575516170153907
NC_008750	A	GC	-0.0218038740920097	-0.245851432857277	0.0658613713356788
NC_010280	Y	AT	-0.0836493074363538	-0.0502702702702703	-0.0380292882279487
NC_010280	Y	GC	0.199471161791439	-0.187179487179487	0.179649645918748
NC_010280	N	AT	-0.248301520543513	-0.219189662459996	-0.0374607517020549
NC_010280	N	GC	0.168916497431609	-0.285798956851588	0.141913861237557
NC_010280	A	AT	-0.205758272518245	-0.176789833114739	-0.0375829754002343
NC_010280	A	GC	0.177028034923003	-0.261687264911338	0.149899436053161
NC_008358	Y	AT	-0.165557438716878	-0.0621663880951097	-0.0121771992441738
NC_008358	Y	GC	-0.0459960947697063	-0.162180402336145	0.0474327628361858
NC_008358	N	AT	-0.303725172619555	-0.20839375586454	-0.0205645307022299
NC_008358	N	GC	-0.0810987640437952	-0.179735542456588	0.0357891276656942
NC_008358	A	AT	-0.256725022850313	-0.15790453496165	-0.0184164538244388
NC_008358	A	GC	-0.0695625019302899	-0.173954482316487	0.0390688796843793
NC_013205	Y	AT	-0.0538074846397319	0.0552454282964389	-0.00270849791219953
NC_013205	Y	GC	0.104077433442513	-0.0202239448751077	0.0468696803480235
NC_013205	N	AT	-0.115214339704136	-0.0225101863602966	-0.0130961903417557
NC_013205	N	GC	0.0652360935905037	-0.00657401533936913	0.0320257488500573
NC_013205	A	AT	-0.0993623634208081	-0.00247942080729941	-0.0108368822179404
NC_013205	A	GC	0.0768128412522098	-0.0106007785423167	0.0356750925357588
NC_015573	Y	AT	-0.110672861583715	0.0343468468468468	-0.00463581690611427
NC_015573	Y	GC	-0.035457568341692	-0.0897501448682551	0.0449676390582497
NC_015573	N	AT	-0.2936119059752	-0.169939375452778	0.00407363554352729
NC_015573	N	GC	0.0389487224758494	-0.0635415546715407	0.0572304028346548
NC_015573	A	AT	-0.242198215124472	-0.110918309248163	0.00187589579293483
NC_015573	A	GC	0.0155171102924405	-0.0716826902714836	0.0538085840369787
NC_003919	Y	AT	-0.213779476826597	-0.118284528475905	-0.014161520003147
NC_003919	Y	GC	-0.115215479331574	-0.194483505723779	0.0315794605530976
NC_003919	N	AT	-0.113575883153554	0.00909749617583125	-0.0295811424687914
NC_003919	N	GC	0.0804809726427095	0.0237751748174619	0.0262198341981073
NC_003919	A	AT	-0.145749434545154	-0.0313673069528117	-0.0254685852476302
NC_003919	A	GC	0.0224994269582946	-0.0411630530452353	0.0275912613638136
NC_003116	Y	AT	-0.118590861527729	0.0340421074683147	-0.00720405814399591
NC_003116	Y	GC	-0.118090597993156	-0.315974201289936	0.0686998394863563
NC_003116	N	AT	-0.311620553359684	-0.15944471192425	-0.0225176641500297
NC_003116	N	GC	-0.102185452065356	-0.287282315428011	0.0503326557840916
NC_003116	A	AT	-0.260251084862971	-0.105857097270169	-0.0185960449972982
NC_003116	A	GC	-0.107566125107919	-0.296985806608703	0.0554908009041323
NC_005363	Y	AT	-0.264432407380587	-0.21822579386752	-0.0143607164916615
NC_005363	Y	GC	0.23465379494008	0.0440061918259856	0.0678023275425873
NC_005363	N	AT	-0.461226630535736	-0.361132917724929	-0.0558866242676148
NC_005363	N	GC	0.0533939546254198	-0.131380814085815	0.0657624332100288
NC_005363	A	AT	-0.40732454261278	-0.320698903961412	-0.0457175269427113
NC_005363	A	GC	0.110294847612429	-0.0767119510727892	0.0662891986062718
NC_011146	Y	AT	-0.0954644738532699	0.06374264015701	-0.00933160253741213
NC_011146	Y	GC	-0.0668199885008624	-0.0782256521461828	0.0189355742296919
NC_011146	N	AT	-0.246439417314907	-0.108368160171056	-0.0194229382444073
NC_011146	N	GC	-0.126928112443756	-0.145041681951248	0.0151679067405559
NC_011146	A	AT	-0.204931352000565	-0.0610059644014465	-0.0169560531672854
NC_011146	A	GC	-0.108231189721445	-0.124270737812585	0.0160993662190312
NC_013739	Y	AT	-0.186879690147664	0.0307821073188878	-0.0529891304347826
NC_013739	Y	GC	-0.0868255597885573	-0.160622878387844	0.0275570583262891
NC_013739	N	AT	-0.0831785671948473	0.0711200340694774	-0.0238298391028766
NC_013739	N	GC	-0.022808733109692	-0.050856420417938	0.0180053565272732
NC_013739	A	AT	-0.124142382443642	0.055167340934167	-0.0322160472386245
NC_013739	A	GC	-0.0427086671493399	-0.0849856339892276	0.0206958294046497
NC_015278	Y	AT	-0.157034596375618	-0.192280799888128	0.0178733031674208
NC_015278	Y	GC	-0.0620560588660627	-0.323957322987391	0.0899903303284569
NC_015278	N	AT	-0.313962016822459	-0.284710351377018	0.0459253977938807
NC_015278	N	GC	-0.297168764465299	-0.464026929879614	0.0746712974448028
NC_015278	A	AT	-0.263525748959558	-0.255905168656846	0.038445102485081
NC_015278	A	GC	-0.233332948390748	-0.427487032429469	0.0788792734127324
NC_016612	Y	AT	-0.346986473458179	-0.274972844671521	-0.0220517737296261
NC_016612	Y	GC	0.0961186683074467	-0.0489546097990692	0.0480946213102461
NC_016612	N	AT	-0.338565396817824	-0.282351798491275	-0.0289760627465584
NC_016612	N	GC	0.122943687681194	0.00865500200347269	0.0413389034078689
NC_016612	A	AT	-0.3410066824199	-0.280234558068128	-0.0270609281279596
NC_016612	A	GC	0.114678840325758	-0.00886918646976639	0.0432076939396082
NC_015434	Y	AT	-0.162258953168044	-0.0596049046321526	-0.0428491180766206
NC_015434	Y	GC	-0.132671398232016	-0.161174041499835	0.0223138311928545
NC_015434	N	AT	-0.183339372881717	-0.0589045085113706	-0.0364847068425055
NC_015434	N	GC	0.0204393361164083	-0.0109977861405845	0.0260478920376894
NC_015434	A	AT	-0.176655554423304	-0.0591272635360812	-0.0383441321858322
NC_015434	A	GC	-0.0319037535196519	-0.0625299693309769	0.0249310807051266
NC_016807	Y	AT	-0.19478971564788	-0.145692735212386	-0.0225954462817072
NC_016807	Y	GC	-0.154293859128162	-0.183831672203765	0.0111329404060249
NC_016807	N	AT	-0.290121364160282	-0.260439910742748	0.00751459446031549
NC_016807	N	GC	-0.157657826625155	-0.180394826412526	-0.0116121062384188
NC_016807	A	AT	-0.262971583745514	-0.227567383145684	-0.000434236087304308
NC_016807	A	GC	-0.156850447573978	-0.181202811767769	-0.00538164857834783
NC_011386	Y	AT	-0.257788161993769	-0.120662525879917	-0.0293335152466062
NC_011386	Y	GC	-0.0066866686463848	-0.155051402277427	0.038623500113199
NC_011386	N	AT	-0.299453760972603	-0.135199374511337	-0.0365726002266228
NC_011386	N	GC	-0.0186649551935705	-0.112437663622475	0.0313639314787994
NC_011386	A	AT	-0.287935409457901	-0.131214528944381	-0.0348327225924924
NC_011386	A	GC	-0.0148477372701048	-0.125907310494654	0.0333154806826204
NC_016786	Y	AT	-0.157410607470424	-0.0551172592672647	-0.0362394696176661
NC_016786	Y	GC	-0.131351966611863	-0.328692273444773	0.0798089705085914
NC_016786	N	AT	-0.196655182138084	-0.114347867208928	-0.0468345084186296
NC_016786	N	GC	-0.101913236929922	-0.267868459967608	0.0870964717647427
NC_016786	A	AT	-0.184268380687063	-0.0963189578604559	-0.0444499293199004
NC_016786	A	GC	-0.110905087495654	-0.286304915900921	0.0853408295674246
NC_010994	Y	AT	-0.21822272215973	-0.097061202480453	-0.0177537524353099
NC_010994	Y	GC	-0.139101861993428	-0.180787613873116	0.0230057422917962
NC_010994	N	AT	-0.325127628277235	-0.22754187964978	-0.0131461913402355
NC_010994	N	GC	-0.165083206426471	-0.190163852156676	0.0177106256723218
NC_010994	A	AT	-0.295431821022372	-0.19192699709313	-0.0142741030825345
NC_010994	A	GC	-0.156472922466432	-0.187074543796542	0.0191810596557871
NC_016795	Y	AT	-0.309699583363789	-0.0456852791878173	-0.0169704025433215
NC_016795	Y	GC	-0.0164769964011283	-0.139576583094781	0.0430844553243574
NC_016795	N	AT	-0.43251959908703	-0.248780894427541	-0.028575361321404
NC_016795	N	GC	-0.0706749304572739	-0.181196314227706	0.0350678733031674
NC_016795	A	AT	-0.401396580784975	-0.19763018397256	-0.0258467304675574
NC_016795	A	GC	-0.0525672689457949	-0.167388513760319	0.0372107226208912
NC_010175	Y	AT	-0.155597131275335	-0.216290691700528	0.0150075726283905
NC_010175	Y	GC	-0.0768894432941963	-0.0228079067410035	4.40648987829275e-05
NC_010175	N	AT	-0.0693899547316232	-0.12907319549386	0.00674341756118962
NC_010175	N	GC	0.00799281650785399	0.0664116662682285	-0.00685063245310343
NC_010175	A	AT	-0.0946641882008776	-0.154784524301253	0.00869113741948394
NC_010175	A	GC	-0.0187258640371117	0.0386928085427393	-0.00517544479489864
NC_010159	Y	AT	-0.207739557739558	-0.187119541243935	0.00612568182350233
NC_010159	Y	GC	0.0505272691984214	0.0411852657333152	0.00589292347230728
NC_010159	N	AT	-0.217631566571039	-0.203328086350349	-0.0013918951596256
NC_010159	N	GC	0.0420671151689893	0.0310266864007409	0.00147852271583722
NC_010159	A	AT	-0.214893038125361	-0.198845011997235	0.000669869771324009
NC_010159	A	GC	0.0447493829439556	0.0342634411928479	0.00270687781617255
NC_009665	Y	AT	-0.253106167695856	-0.070886147418344	-0.0553158771517663
NC_009665	Y	GC	0.0272443054935239	-0.199838959167673	0.0740302930004571
NC_009665	N	AT	-0.292908644322954	-0.165665318237308	-0.0635312087317624
NC_009665	N	GC	-0.0404714911526638	-0.229329418549782	0.057947210521531
NC_009665	A	AT	-0.281018369320013	-0.137446733402254	-0.0613016160070483
NC_009665	A	GC	-0.0205864065596705	-0.220718797755381	0.0624140919795834
NC_015735	Y	AT	-0.0925925925925926	-0.102344622255303	-0.0026806384793469
NC_015735	Y	GC	-0.0417485265225933	-0.0601671309192201	-0.000773908236594804
NC_015735	N	AT	-0.128095833027118	-0.130216758330637	-0.00784715114295462
NC_015735	N	GC	-0.0156309569195578	-0.0324932975871314	0.0006241418050181
NC_015735	A	AT	-0.117307003632271	-0.121772465892434	-0.00637097897228798
NC_015735	A	GC	-0.0229332600933809	-0.0401858304297329	0.000241852590845879
NC_011900	Y	AT	0.0188827512885109	-0.130372198231544	0.0188303877116684
NC_011900	Y	GC	0.0492094736173725	-0.282420034713613	0.102892577327244
NC_011900	N	AT	-0.231698262634262	-0.230564155486756	0.0128403409703989
NC_011900	N	GC	-0.216909303882195	-0.446342460155292	0.0808164430488153
NC_011900	A	AT	-0.156554525165994	-0.201018737493178	0.014261178755837
NC_011900	A	GC	-0.150966848655538	-0.405704450454881	0.0869462115041602
NC_008769	Y	AT	-0.158688123854145	0.00300473824107246	-0.0254854368932039
NC_008769	Y	GC	-0.0688567833482407	-0.159730394779073	0.0373469339788939
NC_008769	N	AT	-0.116032813630277	0.0322750279366331	-0.0237774217597513
NC_008769	N	GC	0.0850599355262746	-0.0202617600350474	0.0174997842492353
NC_008769	A	AT	-0.127728501530418	0.0242275001985861	-0.0242350345468269
NC_008769	A	GC	0.0326629405419912	-0.0674804404520429	0.0232507457400874
NC_015975	Y	AT	-0.150653282345443	-0.0752851711026616	0.00508310991957105
NC_015975	Y	GC	-0.0206175061988384	-0.198018439521123	0.104618714049775
NC_015975	N	AT	-0.183518054552918	-0.106814342031162	0.0104466161424239
NC_015975	N	GC	0.0346680821417908	-0.173079519373566	0.0815344240326093
NC_015975	A	AT	-0.174901567607649	-0.0990066381055506	0.00910282864757974
NC_015975	A	GC	0.0165279124455292	-0.18128707938952	0.0880373486920738
NC_014251	Y	AT	0.0073408096410894	-0.128921193573068	0.0201306727882748
NC_014251	Y	GC	0.0479118626697412	-0.282190540846345	0.105631659056317
NC_014251	N	AT	-0.24950314673733	-0.212710915479362	0.00897085863932691
NC_014251	N	GC	-0.226825127334465	-0.442574766698508	0.0844961700611603
NC_014251	A	AT	-0.171907620513043	-0.188612295420162	0.0116476069462092
NC_014251	A	GC	-0.158451826818848	-0.403261593077435	0.0904275767801461
NC_012926	Y	AT	0.0319854000576313	-0.0962643678160919	0.0176351706763379
NC_012926	Y	GC	0.13262179012998	-0.290350128095645	0.0927593282800787
NC_012926	N	AT	-0.202681650676322	-0.135622279861081	0.0162096088435374
NC_012926	N	GC	-0.198292077345572	-0.473252773655572	0.0795972673939092
NC_012926	A	AT	-0.130143036349196	-0.123818903696408	0.01655515813632
NC_012926	A	GC	-0.111416285199057	-0.427767454207592	0.0831631495348309
NC_010338	Y	AT	-0.269975711527683	-0.180569185475957	-0.023268853378189
NC_010338	Y	GC	-0.123004659457694	-0.191292185314549	0.0260019010823905
NC_010338	N	AT	-0.334667010841507	-0.243454734651405	-0.0215893173965823
NC_010338	N	GC	-0.113715000492583	-0.148533043711132	0.0152581341879746
NC_010338	A	AT	-0.312589002954367	-0.222243676385403	-0.0220089660969459
NC_010338	A	GC	-0.116708315206944	-0.162322689897262	0.0182092292661563
NC_008512	Y	AT	-0.0554838709677419	0.0065359477124183	-0.039568345323741
NC_008512	Y	GC	-0.0823529411764706	0.0344827586206897	0.0140845070422535
NC_008512	N	AT	0.00572061265916221	0.116043119847812	-0.00967117988394584
NC_008512	N	GC	0.359223300970874	0.341176470588235	0.0948905109489051
NC_008512	A	AT	-0.00789209355718181	0.0913555992141454	-0.020125786163522
NC_008512	A	GC	0.263959390862944	0.263157894736842	0.0673076923076923
NC_004061	Y	AT	-0.135317237507019	0.0607161390762844	-0.0337946943483276
NC_004061	Y	GC	0.0418848167539267	-0.107438016528926	0.075511274252753
NC_004061	N	AT	-0.198200354185612	-0.00750060488749093	-0.0317603872958451
NC_004061	N	GC	0.0172555464256368	-0.0830636461704423	0.037708927843457
NC_004061	A	AT	-0.182210800585359	0.0101734414915072	-0.0324025193869006
NC_004061	A	GC	0.0231394621638524	-0.0890605937372916	0.0482900337589902
NC_008253	Y	AT	-0.2443488089028	-0.20454180279578	-0.00025065348945465
NC_008253	Y	GC	0.166765464095176	0.0462223121270355	0.038388767177853
NC_008253	N	AT	-0.278003348278715	-0.192504982135066	-0.0225995292050703
NC_008253	N	GC	0.155300747780475	0.0562666090074004	0.0427630659749066
NC_008253	A	AT	-0.267676835042883	-0.196184862253879	-0.0164066182124873
NC_008253	A	GC	0.158670599867092	0.0533269525834637	0.0415720512177432
NC_010742	Y	AT	-0.311813290899447	-0.0401413784397879	-0.0227869667068929
NC_010742	Y	GC	-0.0181046676096181	-0.142044536375683	0.0448213723863734
NC_010742	N	AT	-0.436177897017852	-0.246211476247233	-0.0329380479315079
NC_010742	N	GC	-0.0699268877225981	-0.183310686595796	0.036223436681176
NC_010742	A	AT	-0.404591905467562	-0.194244604316547	-0.0305681921760675
NC_010742	A	GC	-0.0526422202602794	-0.169654316762214	0.0385633329181716
NC_015496	Y	AT	0.0723140495867769	0.0243973703433163	-0.0172597193151014
NC_015496	Y	GC	0.0825640018333006	-0.157743097238896	0.0904060420249757
NC_015496	N	AT	-0.00777441652690481	-0.00788859528998785	-0.0386432315757015
NC_015496	N	GC	0.0829338323890584	-0.146286924796987	0.0705383461757253
NC_015496	A	AT	0.015500083393562	0.00127103423503081	-0.032989166923733
NC_015496	A	GC	0.0828297715549005	-0.149366435040768	0.0756431686744673
NC_007576	Y	AT	-0.0735941320293399	-0.214342001576044	0.0164530130210962
NC_007576	Y	GC	0.0572399260310498	-0.387384706932461	0.136476426799007
NC_007576	N	AT	-0.102984469952735	-0.142517323404695	-0.00143953934740883
NC_007576	N	GC	0.0268269442204794	-0.350882951486903	0.103225569703864
NC_007576	A	AT	-0.0939777090943149	-0.162807954882755	0.00363740512673636
NC_007576	A	GC	0.0359139094121426	-0.362058756547483	0.112459911473933
NC_002570	Y	AT	0.059173395155488	0.00663981713290519	0.0206838489945085
NC_002570	Y	GC	0.126668798465105	-0.101372535358462	0.0837834016683161
NC_002570	N	AT	-0.00128000203781419	-0.00712118397423989	0.0140799136312007
NC_002570	N	GC	0.156105730721619	-0.0377574370709382	0.0875162395181292
NC_002570	A	AT	0.0159398112726345	-0.00333727421020338	0.0155798439842681
NC_002570	A	GC	0.148244612149483	-0.054493465549792	0.0866085425891801
NC_014616	Y	AT	-0.277260380287156	-0.0131673449844386	-0.0648161675188702
NC_014616	Y	GC	-0.217704625052246	-0.208623478933671	0.0616241356098158
NC_014616	N	AT	-0.151626906380854	0.0862899693385896	-0.0399745520093309
NC_014616	N	GC	-0.0349443015059618	-0.0243869163341178	0.052810700176115
NC_014616	A	AT	-0.187264371611767	0.0596459722934838	-0.0458683797023755
NC_014616	A	GC	-0.0954161341395952	-0.0845507166482911	0.0552785345876386
NC_013766	Y	AT	0.100095855469448	-0.0641306653468147	0.0364615865084322
NC_013766	Y	GC	0.208821047224159	-0.0990875620297743	0.129905935776841
NC_013766	N	AT	-0.0227648005748198	-0.135089257928537	0.00708082832331329
NC_013766	N	GC	0.133181746678679	-0.113971448630938	0.110750147666864
NC_013766	A	AT	0.0138929284703236	-0.114811072944029	0.0145720940417654
NC_013766	A	GC	0.154393908211566	-0.109987574446206	0.115864218912366
NC_008095	Y	AT	-0.15171485260771	0.0678779568049366	-0.0363668000696015
NC_008095	Y	GC	0.0955030116372001	-0.0561825146398984	0.054768034118154
NC_008095	N	AT	-0.215674962914126	-0.0100561024663914	-0.0528012194056985
NC_008095	N	GC	0.0964972036213274	-0.0372564422344957	0.0510899962385726
NC_008095	A	AT	-0.197806548679574	0.0126721487665275	-0.0484067023770058
NC_008095	A	GC	0.0961949429472569	-0.0429643036417497	0.0520834265899128
NC_015682	Y	AT	-0.0324117053481332	-0.0587301587301587	0.00676364310201056
NC_015682	Y	GC	0.150036416605972	0.00469924812030075	0.0594106463878327
NC_015682	N	AT	-0.287810533289169	-0.278150439596223	0.0162769449426415
NC_015682	N	GC	-0.319626168224299	-0.450375563345018	0.0672112885258077
NC_015682	A	AT	-0.213504785391345	-0.214315400600323	0.013731905611739
NC_015682	A	GC	-0.233937944322636	-0.370428465285231	0.0653539297233067
NC_013173	Y	AT	-0.181278918021118	-0.00270430710375305	-0.0188330139430384
NC_013173	Y	GC	-0.124986096177376	-0.169235250503125	0.0593769789813335
NC_013173	N	AT	-0.29706390328152	-0.154818782877274	-0.0521815137377971
NC_013173	N	GC	-0.12586923196552	-0.182720639820401	0.0542467590523022
NC_013173	A	AT	-0.26726112315632	-0.114075225694751	-0.0441212876228808
NC_013173	A	GC	-0.125595404606889	-0.178589968204529	0.0556339234024511
NC_007204	Y	AT	-0.151756242065171	-0.190568258238063	0.00495109286318077
NC_007204	Y	GC	0.0298440176719863	-0.103243670886076	0.0533499461969757
