acc	quantile	meanTaiLe	costLe	GCLe	meanTaiLa	costLa	GCLa
NC_011891	3	0.5777629	21.847776	0.74959755	0.57468116	21.75217	0.757078
NC_011891	4	0.5840581	21.841711	0.74679804	0.58104134	21.741621	0.753065
NC_011891	5	0.5952303	21.753225	0.74995375	0.59232426	21.936432	0.7500259
NC_012632	1	0.4227271	25.390808	0.3203186	0.4265069	25.163778	0.3228034
NC_012632	2	0.44750157	24.728546	0.3436713	0.45027557	24.661863	0.34482923
NC_012632	3	0.46089354	24.550377	0.3555757	0.4637317	24.48732	0.35868165
NC_012632	4	0.47377774	24.323406	0.36489475	0.47684824	24.275997	0.3692184
NC_012632	5	0.5023809	24.345207	0.3868693	0.50113773	24.389856	0.38651603
NC_012633	1	0.44304162	24.732773	0.32024768	0.45099244	25.40558	0.30908
NC_012633	2	0.46889445	24.371286	0.3336858	0.48180416	24.601557	0.32308978
NC_012633	3	0.48247746	24.102541	0.33698365	0.4970287	24.750393	0.32301992
NC_012633	4	0.4963947	23.80033	0.33761185	0.5111546	24.09827	0.33124667
NC_012633	5	0.52253747	23.596207	0.32902122	0.53301424	23.45829	0.33723065
NC_008435	1	0.51606727	22.753922	0.61057127	0.5099454	23.01868	0.5959265
NC_008435	2	0.5403656	22.223972	0.65228575	0.53761315	22.617449	0.65210664
NC_008435	3	0.55030656	22.332691	0.6617678	0.54855764	22.48271	0.66223395
NC_008435	4	0.55931896	22.30401	0.6625028	0.5573524	22.27775	0.665374
NC_008435	5	0.57417715	22.698507	0.6630052	0.57204455	22.766874	0.6667307
NC_012623	1	0.4243492	25.203035	0.32547846	0.4239005	25.260365	0.31760684
NC_012623	2	0.44941953	24.702604	0.34316814	0.44936898	24.684494	0.34677356
NC_012623	3	0.4634168	24.506147	0.35742715	0.46327597	24.506536	0.3579107
NC_012623	4	0.47695717	24.254435	0.36788523	0.47809213	24.308033	0.3697802
NC_012623	5	0.51023495	24.554018	0.39632297	0.50977075	24.544495	0.395762
NC_003062	1	0.38968116	22.830353	0.594631	0.39461523	23.01261	0.591347
NC_003062	2	0.42264336	22.71008	0.6101708	0.43284455	22.865614	0.6074463
NC_003062	3	0.43763882	22.734009	0.6082787	0.44666573	22.744106	0.60784364
NC_003062	4	0.45071942	22.98543	0.6034373	0.459179	22.766699	0.611459
NC_003062	5	0.473785	22.748352	0.59799993	0.48173752	22.692497	0.601423
NC_007722	1	0.57923514	22.641462	0.616818	0.5847188	22.30504	0.62093496
NC_007722	2	0.6336387	22.234566	0.6418739	0.63501686	22.387724	0.6422373
NC_007722	3	0.65494907	22.263018	0.64243835	0.6566184	22.427114	0.6412715
NC_007722	4	0.67214787	22.51672	0.6411393	0.6754443	22.537767	0.64026606
NC_007722	5	0.70146585	22.839478	0.63109034	0.70237386	22.607565	0.636081
NC_008023	1	0.21821304	24.632225	0.38216126	0.21387072	25.310923	0.3872587
NC_008023	2	0.23888886	24.191668	0.38843158	0.23540106	24.557722	0.3808754
NC_008023	3	0.25047234	23.692421	0.39216927	0.24652916	24.195293	0.3866
NC_008023	4	0.26461756	23.365696	0.40001425	0.2568136	23.751135	0.39243147
NC_008023	5	0.2969458	22.644789	0.4091961	0.27906677	23.334112	0.39772448
NC_010376	1	0.37476954	25.028286	0.3159973	0.37862834	25.068518	0.30239698
NC_010376	2	0.404637	24.518044	0.31811246	0.40334952	24.625025	0.30823776
NC_010376	3	0.42310914	24.169827	0.3217379	0.4207579	24.359522	0.31354967
NC_010376	4	0.44159102	23.915302	0.3305591	0.4420322	24.00986	0.3475261
NC_010376	5	0.47952905	23.233042	0.34401998	0.48016286	23.50671	0.3415712
NC_011059	1	0.5733124	23.813662	0.47359982	0.58532494	23.648726	0.49029803
NC_011059	2	0.62123984	23.504005	0.50647455	0.6346066	23.502707	0.50249654
NC_011059	3	0.6439655	23.384487	0.5095834	0.65693104	23.357122	0.5105306
NC_011059	4	0.66351986	23.283083	0.51881224	0.6768752	23.511173	0.5167275
NC_011059	5	0.6968628	22.964798	0.5342307	0.7057889	23.448969	0.5251579
NC_008022	1	0.21955867	24.803986	0.37633926	0.21416983	25.115946	0.38514644
NC_008022	2	0.24019895	24.19783	0.37964633	0.23561458	24.704437	0.3753801
NC_008022	3	0.2515831	23.650267	0.39191774	0.24700266	24.11799	0.38533267
NC_008022	4	0.26590273	23.265713	0.40078768	0.25777194	23.68377	0.39740005
NC_008022	5	0.29784134	22.701092	0.4066838	0.28106388	23.299786	0.3972699
NC_008021	1	0.21932858	24.667122	0.37771642	0.21492827	25.164232	0.3848667
NC_008021	2	0.23994558	24.213816	0.38357654	0.23652285	24.527859	0.37979203
NC_008021	3	0.25128222	23.677477	0.39111954	0.2468306	24.034286	0.38800105
NC_008021	4	0.26573628	23.277126	0.39978307	0.2584293	23.784555	0.39429265
NC_008021	5	0.29937565	22.660774	0.4086389	0.2820852	23.232172	0.3961337
NC_008027	1	0.20733766	23.216793	0.6038525	0.21883428	23.244068	0.62800974
NC_008027	2	0.2333587	22.936525	0.65073663	0.24183545	23.066862	0.6538523
NC_008027	3	0.24441737	22.859299	0.65799695	0.2518323	23.00478	0.6609161
NC_008027	4	0.25436094	22.533752	0.6618718	0.2610717	22.858906	0.66343564
NC_008027	5	0.2734683	22.307377	0.6482518	0.27674258	22.490425	0.6629466
NC_015602	1	0.3886202	24.753233	0.35638183	0.3932154	25.118683	0.37129992
NC_015602	2	0.42411014	24.16663	0.37379128	0.42813715	24.71707	0.37038285
NC_015602	3	0.44336915	23.904541	0.38281626	0.44564936	24.446564	0.3821602
NC_015602	4	0.46508074	23.639973	0.3929917	0.46595794	24.194044	0.39640605
NC_015602	5	0.5077595	23.24733	0.40671855	0.50573814	23.61547	0.41673362
NC_012622	1	0.42605016	25.293715	0.32606325	0.4264178	25.149284	0.32470688
NC_012622	2	0.45063043	24.695593	0.34614626	0.45139113	24.61423	0.34868038
NC_012622	3	0.46480286	24.489796	0.36005995	0.464561	24.504677	0.3584997
NC_012622	4	0.4793809	24.26614	0.3694214	0.47887927	24.357677	0.370199
NC_012622	5	0.51282483	24.624088	0.4017329	0.51243556	24.583204	0.39950088
NC_008025	1	0.33522338	22.725073	0.6515687	0.33842206	22.566652	0.66240424
NC_008025	2	0.3597352	22.281181	0.6766876	0.36118656	22.19424	0.67840713
NC_008025	3	0.36916655	22.382223	0.67475164	0.37122187	22.240757	0.6778997
NC_008025	4	0.3774616	22.324636	0.672942	0.37993246	22.355549	0.66989374
NC_008025	5	0.3905753	21.965147	0.67372894	0.3919842	22.009687	0.6758412
NC_015601	1	0.26024917	25.154173	0.3543902	0.25146824	25.578503	0.35666946
NC_015601	2	0.2867549	24.493313	0.3654994	0.27959704	24.949772	0.35454234
NC_015601	3	0.30413824	23.940704	0.3711889	0.29798147	24.505342	0.36437908
NC_015601	4	0.32364544	23.44727	0.37521166	0.3162257	24.014252	0.3753994
NC_015601	5	0.3619739	22.925255	0.3742232	0.3496666	23.456614	0.3759131
NC_015600	1	0.23901303	24.768251	0.3712109	0.23889358	25.190916	0.36510357
NC_015600	2	0.26020935	24.042004	0.37487707	0.2596669	24.295975	0.3814953
NC_015600	3	0.27266344	23.630424	0.38434672	0.27252606	23.888027	0.38054472
NC_015600	4	0.284667	23.242468	0.3891833	0.28262958	23.536818	0.39079413
NC_015600	5	0.30681798	22.835693	0.39158157	0.30229792	23.103823	0.3889306
NC_008024	1	0.21792896	24.810986	0.37508616	0.21691057	25.160778	0.3784453
NC_008024	2	0.23922889	24.273714	0.380652	0.23806016	24.420568	0.3829134
NC_008024	3	0.25086242	23.640085	0.39329508	0.24870019	23.911715	0.38436988
NC_008024	4	0.2656002	23.299444	0.39994633	0.25985068	23.720879	0.3827345
NC_008024	5	0.29801825	22.722557	0.40623716	0.28370625	23.289019	0.38232026
NC_008060	1	0.38600564	22.793142	0.63809806	0.37875938	22.773575	0.63422877
NC_008060	2	0.4347078	22.550062	0.6815662	0.43026465	22.558365	0.68213457
NC_008060	3	0.45100307	22.466192	0.68507904	0.44670483	22.633245	0.6838238
NC_008060	4	0.46460208	22.288263	0.6862504	0.46096295	22.42221	0.6878194
NC_008060	5	0.4897026	22.816032	0.6782448	0.48636362	22.563164	0.69398004
NC_004741	1	0.3234841	23.882334	0.49868485	0.3273105	24.110176	0.4974156
NC_004741	2	0.35631877	23.705694	0.5241825	0.35796586	23.988827	0.51979214
NC_004741	3	0.3770073	23.326239	0.52720773	0.3773797	23.540874	0.52298564
NC_004741	4	0.39537606	23.212225	0.5327524	0.39508584	23.38082	0.5324361
NC_004741	5	0.4319768	22.829767	0.5351472	0.4287375	22.98011	0.5325704
NC_008825	1	0.6237672	22.450888	0.6702695	0.618461	22.40155	0.6742107
NC_008825	2	0.6839848	22.341368	0.6951553	0.6809812	22.344667	0.69769835
NC_008825	3	0.7049626	22.423292	0.6961188	0.7039423	22.301004	0.7024023
NC_008825	4	0.7233951	22.308512	0.7016416	0.7234393	22.27953	0.70798284
NC_008825	5	0.75689816	23.018839	0.69813347	0.7546083	22.955624	0.70393866
NC_002516	1	0.31809995	22.679289	0.6444689	0.32722908	22.858446	0.6549376
NC_002516	2	0.34742275	22.759329	0.67205167	0.35490158	22.927816	0.6746099
NC_002516	3	0.35917577	22.771788	0.6767336	0.3666231	22.850374	0.6786022
NC_002516	4	0.36961785	22.75111	0.679656	0.37709993	22.872	0.6821384
NC_002516	5	0.38677236	22.635756	0.6748113	0.39482427	22.678875	0.68627745
NC_016111	1	0.38939887	22.06357	0.71231526	0.38113603	22.103872	0.7069982
NC_016111	2	0.447833	22.086584	0.73827803	0.4365433	22.376877	0.7366214
NC_016111	3	0.46601576	21.866543	0.74374723	0.4547751	21.890263	0.74502116
NC_016111	4	0.48055023	21.686256	0.7391131	0.46910334	21.817198	0.7395778
NC_016111	5	0.5055162	21.400667	0.7244883	0.49299982	21.380653	0.7307553
NC_016112	1	0.24835074	23.798271	0.4764943	0.2569633	23.890663	0.48292387
NC_016112	2	0.27125904	23.63422	0.48597428	0.2831665	23.555977	0.50013834
NC_016112	3	0.2835891	23.483253	0.49495214	0.29531363	23.725357	0.49558258
NC_016112	4	0.2957263	23.307005	0.5082488	0.30747244	23.256971	0.5077145
NC_016112	5	0.31622645	23.048513	0.505188	0.32883054	23.157528	0.5108422
NC_008820	1	0.32861573	23.053822	0.49829942	0.33653453	22.946205	0.49065486
NC_008820	2	0.366189	22.825745	0.5038594	0.37525368	22.968567	0.50247365
NC_008820	3	0.38659328	22.942118	0.5117181	0.3962747	22.726625	0.5143976
NC_008820	4	0.40551856	22.81787	0.52383125	0.41711372	22.64777	0.5269157
NC_008820	5	0.43815777	23.28656	0.53281754	0.44825014	22.933224	0.5399336
NC_012207	1	0.63571596	22.414349	0.63876337	0.61599934	22.449097	0.6425719
NC_012207	2	0.69795585	22.182747	0.65625954	0.6874607	22.35066	0.6537384
NC_012207	3	0.7279076	21.862154	0.66342765	0.71776915	22.027838	0.66447794
NC_012207	4	0.75198185	21.757893	0.6660233	0.74444455	21.516054	0.6704324
NC_012207	5	0.7824198	21.866364	0.6683759	0.7766293	21.85613	0.6722715
NC_011047	1	0.34260398	26.29163	0.22064759	0.33909896	26.626442	0.20977977
NC_011047	2	0.36051756	25.605593	0.22660038	0.35754105	25.317009	0.23148626
NC_011047	3	0.36961037	25.451406	0.22897111	0.36633578	26.228655	0.21836798
NC_011047	4	0.378642	25.137495	0.23391615	0.37610483	25.817474	0.19556071
NC_011047	5	0.3954403	25.258253	0.23012662	0.39114702	24.916168	0.22948736
NC_008054	1	0.3413772	24.25138	0.46347284	0.33798835	24.316765	0.45491597
NC_008054	2	0.37905625	23.619774	0.52392346	0.3751066	24.381271	0.5243544
NC_008054	3	0.39743388	23.473747	0.5339477	0.39351597	24.133244	0.5362931
NC_008054	4	0.41838408	23.312859	0.53547865	0.41240707	23.70867	0.532992
NC_008054	5	0.46145636	22.909056	0.5189949	0.4458544	23.54168	0.5315086
NC_016114	1	0.4438419	22.084345	0.70569336	0.4384495	22.14602	0.70382607
NC_016114	2	0.4844109	21.960396	0.7235828	0.47722766	21.999186	0.7242431
NC_016114	3	0.5019056	21.855644	0.7244545	0.4933666	21.934364	0.7245854
NC_016114	4	0.5184369	21.750488	0.7183946	0.5079512	21.862778	0.71919346
NC_016114	5	0.5476309	21.506786	0.70241904	0.5365039	21.53468	0.7076505
NC_011886	1	0.53860843	22.13263	0.6467589	0.52757907	22.353342	0.6343166
NC_011886	2	0.57311463	22.082285	0.6660641	0.56949455	22.238466	0.6659494
NC_011886	3	0.58518875	22.066805	0.6697157	0.5829131	22.002447	0.6739922
NC_011886	4	0.59584475	21.737535	0.678677	0.59289664	21.915058	0.6790664
NC_011886	5	0.61185884	21.78455	0.6825957	0.6102665	21.690239	0.6841186
NC_004757	1	0.5086855	23.758947	0.47950745	0.5189522	23.538933	0.504226
NC_004757	2	0.55583	23.325659	0.5059579	0.56591964	23.326979	0.5135338
NC_004757	3	0.57619524	23.24767	0.51356524	0.5900334	23.289501	0.5212786
NC_004757	4	0.59511894	23.232107	0.5208809	0.6099553	23.308832	0.5326804
NC_004757	5	0.6221759	23.589565	0.5278313	0.637964	23.434425	0.5423823
NC_012214	1	0.34540665	23.84832	0.4829693	0.34866813	23.972242	0.49978647
NC_012214	2	0.38354144	23.35585	0.5462107	0.38637003	23.630001	0.5339645
NC_012214	3	0.4035141	23.258835	0.5593651	0.40812898	23.225721	0.5723124
NC_012214	4	0.4229349	22.994564	0.56716007	0.4265303	22.989214	0.567528
NC_012214	5	0.46439075	22.496792	0.5553528	0.46009153	22.939764	0.55096924
NC_010741	1	0.6318513	23.858467	0.48349574	0.64602625	24.058022	0.49126253
NC_010741	2	0.65533185	23.460518	0.51185066	0.6683433	23.776615	0.5164465
NC_010741	3	0.66795874	23.251808	0.5274462	0.68067104	23.374731	0.53292274
NC_010741	4	0.6810366	23.160055	0.5420919	0.69307256	23.12547	0.5499791
NC_010741	5	0.70555645	22.93688	0.559056	0.7134948	23.166895	0.5652115
NC_010742	1	0.42485797	23.173542	0.5646926	0.41921097	23.365774	0.5506722
NC_010742	2	0.45774192	22.914072	0.58472824	0.4578295	23.180384	0.58386546
NC_010742	3	0.46979544	22.734423	0.59112686	0.47165814	22.94986	0.5917822
NC_010742	4	0.48089492	22.639336	0.5919713	0.48282295	22.691439	0.5951853
NC_010742	5	0.49913153	22.275951	0.59033346	0.50188017	22.554232	0.59361583
NC_008836	1	0.41510946	22.955084	0.648849	0.41559133	22.911852	0.6555719
NC_008836	2	0.49188736	22.471186	0.6832702	0.49439907	22.496017	0.6857246
NC_008836	3	0.51436925	22.469751	0.6890747	0.5158055	22.414467	0.69471806
NC_008836	4	0.52979374	22.311975	0.6932733	0.53211904	22.64486	0.6951449
NC_008836	5	0.5528257	22.409248	0.6891188	0.55479866	22.528376	0.6970609
NC_002505	1	0.24960598	23.933218	0.4610911	0.25953522	24.222626	0.4572911
NC_002505	2	0.27710122	23.52951	0.4783319	0.29213777	23.791058	0.47922474
NC_002505	3	0.2953074	23.295546	0.48662362	0.30841255	23.569517	0.48894882
NC_002505	4	0.31734037	23.14428	0.49261424	0.32549033	23.172094	0.49575225
NC_002505	5	0.35783747	22.74743	0.4917394	0.35676038	23.14306	0.49850917
NC_007705	1	0.48387963	23.179361	0.6075854	0.47738004	23.337893	0.6101671
NC_007705	2	0.5453048	22.889187	0.63506776	0.54162145	22.919928	0.6349392
NC_007705	3	0.572435	22.593779	0.6473244	0.5727772	22.546637	0.6486011
NC_007705	4	0.59030575	22.543716	0.65066695	0.5918529	22.360844	0.6563738
NC_007705	5	0.6134452	22.129356	0.66025615	0.6160327	22.157242	0.66212994
NC_008048	1	0.6596907	22.666142	0.6357696	0.6584043	22.623322	0.6336509
NC_008048	2	0.73012286	22.491564	0.66259086	0.72980165	22.578056	0.6580244
NC_008048	3	0.7526251	22.355518	0.6637412	0.75297165	22.39944	0.66555715
NC_008048	4	0.76795876	22.314688	0.6692915	0.76850367	22.451157	0.66547245
NC_008048	5	0.78883547	22.106575	0.67179507	0.78760225	22.301476	0.66854477
NC_016109	1	0.37546748	22.281208	0.733579	0.364117	22.09654	0.7361443
NC_016109	2	0.41507658	21.985472	0.7508678	0.40120518	21.940918	0.75484025
NC_016109	3	0.43313286	21.664778	0.7525166	0.42004055	21.681473	0.75569504
NC_016109	4	0.4498999	21.591938	0.74505323	0.43806708	21.60075	0.75027704
NC_016109	5	0.47868663	21.138538	0.7386918	0.46714205	21.113043	0.74327797
NC_011884	1	0.3244738	23.491005	0.4861456	0.32587704	23.447662	0.48580596
NC_011884	2	0.3572756	23.26615	0.5093274	0.3577902	23.24879	0.512931
NC_011884	3	0.3719912	23.09379	0.5248261	0.37374145	23.263252	0.5243147
NC_011884	4	0.38602966	23.127954	0.53160655	0.38823092	23.147882	0.5292686
NC_011884	5	0.4103681	23.663694	0.53257847	0.41356713	23.6792	0.5337691
NC_008044	1	0.26727256	22.565075	0.6083229	0.27428544	22.709005	0.60482913
NC_008044	2	0.28967157	22.547834	0.6104654	0.29674917	22.595844	0.614693
NC_008044	3	0.30140314	22.534065	0.6118864	0.3082597	22.77008	0.60959566
NC_008044	4	0.31247625	22.63466	0.60892725	0.3193476	22.729748	0.6154934
NC_008044	5	0.33097017	22.394817	0.6044376	0.3375327	22.355602	0.6088273
NC_011883	1	0.32590953	23.515501	0.54619694	0.32681224	23.451494	0.56043464
NC_011883	2	0.3498088	22.872023	0.58627695	0.35062724	22.929285	0.59208024
NC_011883	3	0.35894647	22.626345	0.5984488	0.3605893	22.89793	0.59701747
NC_011883	4	0.36729196	22.622686	0.5975823	0.36984557	22.593407	0.6013541
NC_011883	5	0.38148206	22.661945	0.59991187	0.38414815	22.61519	0.60318017
NC_011035	1	0.25070456	24.52976	0.4728061	0.25304645	24.289299	0.4677167
NC_011035	2	0.288477	23.568108	0.5201041	0.2941639	23.913967	0.51281995
NC_011035	3	0.30686235	23.50999	0.5382377	0.31558168	23.45998	0.54309165
NC_011035	4	0.32351002	23.027414	0.54563755	0.33426884	23.008865	0.56506884
NC_011035	5	0.3507915	22.695377	0.5465534	0.3596167	22.570847	0.5611619
NC_012673	1	0.29215732	24.235418	0.48760176	0.3006842	24.648434	0.48033914
NC_012673	2	0.3286549	23.89168	0.48945448	0.3368259	24.403776	0.49025616
NC_012673	3	0.35126373	23.553366	0.4953229	0.35614258	24.238626	0.48511657
NC_012673	4	0.3781158	23.391497	0.49826282	0.38003924	23.624943	0.49575797
NC_012673	5	0.43437406	22.852308	0.49571288	0.42594278	23.262558	0.4954139
NC_010320	1	0.31480682	24.780115	0.3514348	0.31589073	24.818506	0.34328258
NC_010320	2	0.33774817	23.767258	0.34884885	0.34066212	23.945156	0.34679854
NC_010320	3	0.34898397	23.985199	0.34484068	0.35214502	24.045792	0.34859362
NC_010320	4	0.3592103	24.226517	0.34718785	0.36299387	24.150305	0.34895077
NC_010320	5	0.37804708	24.269497	0.34023708	0.38367528	24.259575	0.36173368
NC_010321	1	0.31528974	24.876734	0.34333965	0.31251583	25.259932	0.33839202
NC_010321	2	0.33825552	23.79918	0.34865296	0.33892456	24.418524	0.33788583
NC_010321	3	0.34954837	23.990896	0.34436777	0.3516559	23.964247	0.3487187
NC_010321	4	0.35965848	24.28195	0.3446904	0.3616854	24.395813	0.3440611
NC_010321	5	0.37999037	24.14923	0.35805464	0.38126794	24.352808	0.35143146
NC_010322	1	0.28710753	23.208038	0.5877603	0.2973331	23.418867	0.5919731
NC_010322	2	0.32019258	23.039682	0.63059783	0.3315884	23.100382	0.6292855
NC_010322	3	0.33503044	22.931053	0.63657063	0.346312	23.063951	0.63932496
NC_010322	4	0.35050082	22.542303	0.6381619	0.359906	22.491737	0.64393014
NC_010322	5	0.3767751	22.378654	0.6299381	0.38282126	22.477545	0.64260906
NC_014501	1	0.24483728	23.731506	0.40253505	0.24597718	23.83628	0.39900175
NC_014501	2	0.26699558	23.598251	0.4073075	0.26785746	23.63693	0.40284094
NC_014501	3	0.27764475	23.611929	0.4086422	0.27924773	23.672834	0.41023478
NC_014501	4	0.2883892	23.422436	0.42058095	0.29013816	23.535545	0.4189544
NC_014501	5	0.3097295	23.773777	0.42610437	0.30936834	23.530264	0.43016878
NC_014500	1	0.31849048	23.97593	0.5057009	0.31610703	24.019094	0.4825161
NC_014500	2	0.37030292	23.290472	0.5734729	0.37971896	23.257664	0.576702
NC_014500	3	0.39382416	23.024063	0.5948728	0.4067856	23.168879	0.59266317
NC_014500	4	0.41465715	22.971655	0.59867305	0.42771283	23.11016	0.59779996
NC_014500	5	0.45098367	22.812828	0.58448344	0.45886308	22.989355	0.58929235
NC_016642	1	0.2004885	23.289875	0.5194257	0.20628738	23.315193	0.51788276
NC_016642	2	0.22375163	23.036133	0.53033334	0.23092723	23.113785	0.53333086
NC_016642	3	0.23744795	22.708315	0.5343015	0.24489672	22.952633	0.53820777
NC_016642	4	0.25155687	22.92329	0.5401168	0.25875455	22.988308	0.5434294
NC_016642	5	0.27343723	22.703308	0.5401373	0.28170562	22.614252	0.5484801
NC_016641	1	0.3212959	24.117151	0.4711872	0.31924215	24.397612	0.4662567
NC_016641	2	0.35210782	23.770245	0.48391438	0.35249764	23.9788	0.4790928
NC_016641	3	0.3686794	23.565752	0.48450854	0.36977914	23.83302	0.47976202
NC_016641	4	0.3874351	23.377125	0.4845304	0.3867045	23.72931	0.47636867
NC_016641	5	0.42578462	23.038706	0.47735876	0.42147252	23.369406	0.47901812
NC_008800	1	0.23203227	23.941332	0.46682668	0.2381491	23.946712	0.46026996
NC_008800	2	0.25442946	23.466982	0.47990677	0.2586329	23.579823	0.48892066
NC_008800	3	0.26795885	23.348896	0.4877438	0.27208105	23.29987	0.49087843
NC_008800	4	0.28259954	23.021898	0.49415988	0.2868622	23.244314	0.4924695
NC_008800	5	0.3158722	22.654705	0.49135354	0.31487125	22.944786	0.49135616
NC_007759	1	0.44374844	24.475626	0.43898606	0.44685763	24.390684	0.45361653
NC_007759	2	0.46949133	23.727503	0.49054298	0.4707286	23.824722	0.5033201
NC_007759	3	0.4836379	23.532043	0.52509207	0.48428527	23.617722	0.5296163
NC_007759	4	0.4965637	23.44178	0.5492066	0.49575078	23.458809	0.5451334
NC_007759	5	0.51680326	23.137453	0.57816875	0.51359403	23.15199	0.57627547
NC_007332	1	0.47417232	25.094412	0.30035275	0.46004036	24.974846	0.3091024
NC_007332	2	0.4963885	24.622564	0.3077053	0.49382466	24.717295	0.2960933
NC_007332	3	0.50768226	24.81618	0.2907474	0.5051936	24.822962	0.28651914
NC_007332	4	0.5198055	24.472881	0.29375878	0.51910645	24.738798	0.28100884
NC_007332	5	0.54175395	24.20783	0.2925977	0.54225045	24.81304	0.2838719
NC_013799	1	0.5313206	24.207872	0.43601546	0.53048176	24.23033	0.4277148
NC_013799	2	0.5571132	24.273846	0.4408815	0.55608827	24.319012	0.4391532
NC_013799	3	0.571521	24.669424	0.4393019	0.570295	24.552135	0.43903193
NC_013799	4	0.58640426	24.697191	0.44665352	0.5844812	24.64308	0.44777876
