acc	quantile	meanTaiLe	ATle1	GCle1	ATle2	GCle2	ATle4	GCle4	meanTaiLa	ATla1	GCla1	ATla2	GCla2	ATla4	GCla4
NC_013729	1	0.48781294	0.036124017	0.14773686	-0.11561955	-0.44364706	-0.07104254	-0.04177534	0.48022977	0.038784444	0.12467103	-0.052569956	-0.464656	-0.0001393534	-0.1005896
NC_013729	2	0.5298806	0.05022614	0.1617017	-0.16195858	-0.431085	-0.17919853	0.0063109067	0.52214867	0.058922093	0.14532545	-0.09149412	-0.45922574	-0.082104556	-0.05133425
NC_013729	3	0.5463547	0.05412118	0.18017107	-0.16247995	-0.42176655	-0.23770681	0.018952142	0.5399719	0.0443958	0.15604027	-0.074162245	-0.46073857	-0.13063258	-0.03574508
NC_013729	4	0.5583441	0.030092707	0.19900586	-0.16042447	-0.41872722	-0.26579043	0.043414336	0.5530697	0.02522052	0.17628823	-0.06059943	-0.4534874	-0.1790734	-0.014797412
NC_013729	5	0.5741224	-0.026649948	0.21796462	-0.16771102	-0.4388701	-0.29701427	0.07327646	0.5704839	-0.026171066	0.20368788	-0.067653276	-0.47500962	-0.21362829	0.030550849
NC_002528	1	0.5829172	0.10404535	0.17693837	-0.14301763	-0.20116618	-0.17164339	0	0.59429437	0.1841484	0.15711646	-0.05645583	-0.40832594	-0.022339027	-0.06710311
NC_002528	2	0.6216352	0.15321398	0.1895702	-0.104806304	-0.18151815	-0.1828877	0.02617801	0.63404775	0.22552481	0.13889149	-0.022368422	-0.34036145	-0.045888655	-0.15151516
NC_002528	3	0.63942224	0.17303751	0.16158557	-0.0850413	-0.18409091	-0.15306437	0.03448276	0.652559	0.21276976	0.16756548	-0.0046765395	-0.38782412	-0.02923609	-0.009708738
NC_002528	4	0.65527755	0.18027674	0.185877	-0.07593253	-0.1727125	-0.13597491	-0.030018762	0.669664	0.2340187	0.16044466	-0.00745735	-0.3921147	-0.026592456	-0.15937941
NC_002528	5	0.6931831	0.20540482	0.18992582	-0.021952359	-0.23144877	-0.12808706	-0.114369504	0.7049184	0.2595425	0.16948958	0.04349062	-0.36231884	0.014382155	-0.17466411
NC_010794	1	0.6172416	0.03777399	0.17916131	-0.100883216	-0.05801417	-0.28338557	-0.13833588	0.61154103	0.026076047	0.06842012	-0.047310125	-0.26061842	-0.29815573	-0.3720457
NC_010794	2	0.64644027	0.048361342	0.18236929	-0.064256355	-0.020057306	-0.2891534	-0.12749599	0.6421648	0.062230874	0.10454752	0.020230604	-0.248497	-0.24589734	-0.34064713
NC_010794	3	0.6608637	0.081247784	0.1837953	-0.024442082	-0.0005077574	-0.2792291	-0.10328812	0.6569508	0.09032842	0.10647116	0.058553666	-0.23215997	-0.23255514	-0.31959268
NC_010794	4	0.67542315	0.10153925	0.19789225	-0.0007582546	-0.014678711	-0.2621649	-0.10670982	0.67274004	0.09910313	0.122593775	0.096201405	-0.21447866	-0.21016617	-0.30289546
NC_010794	5	0.7049862	0.11303988	0.20407543	0.054680873	-0.027555754	-0.24211739	-0.060036186	0.7040142	0.113518514	0.13725732	0.09798449	-0.2136449	-0.17898737	-0.23531169
NC_010793	1	0.44804943	0.19949867	0.22445047	-0.11776617	0.04400857	-0.04853304	0.22864722	0.44807166	0.20469381	0.2239577	-0.106316485	-0.01916652	-0.0049271197	0.16685714
NC_010793	2	0.47961643	0.17096971	0.21247216	-0.1221658	-0.03577289	-0.043007873	0.12965186	0.48288968	0.19624871	0.1980291	-0.121101044	-0.07358739	-0.007738815	0.07226107
NC_010793	3	0.4942371	0.20632969	0.19133756	-0.113940895	-0.058413252	-0.04488311	0.08819797	0.4977229	0.19891936	0.18071307	-0.093459606	-0.13137974	-0.029372659	-0.038662486
NC_010793	4	0.51010257	0.24989179	0.17319812	-0.08515422	-0.11818182	-0.07422138	-0.04674273	0.5140039	0.23627213	0.1480387	-0.0873662	-0.19162518	-0.056589246	-0.0954386
NC_010793	5	0.53936195	0.23476745	0.16136229	-0.04663036	-0.18368918	-0.038121495	-0.11133102	0.540912	0.233101	0.14938147	-0.033360634	-0.20202778	-0.02065436	-0.13967022
NC_011831	1	0.46253583	0.067993954	0.09553897	-0.2815578	-0.34348223	-0.092229076	-0.092490956	0.46482304	0.037738163	0.12135744	-0.3913072	-0.21309431	-0.19724149	0.030205287
NC_011831	2	0.48058978	0.06710135	0.093121745	-0.28887358	-0.3542595	-0.104163	-0.10309683	0.48132694	0.031990156	0.13048832	-0.41567013	-0.21236975	-0.20718442	0.03894381
NC_011831	3	0.48885545	0.051233493	0.1054955	-0.3009186	-0.3243467	-0.07373531	-0.06994694	0.489352	0.039774206	0.1334148	-0.3970895	-0.1866756	-0.20130438	0.05926671
NC_011831	4	0.4975766	0.051234953	0.13566746	-0.2826644	-0.30912465	-0.063684724	-0.0826454	0.49812433	0.032394744	0.1526722	-0.40917885	-0.22955446	-0.18215163	0.06317578
NC_011831	5	0.51657665	0.06927173	0.13818012	-0.25154907	-0.35517672	-0.058757465	-0.03386643	0.5161221	0.026777333	0.15158148	-0.40631095	-0.20791288	-0.16657107	0.11355658
NC_011832	1	0.115424894	0.09510274	0.18008097	-0.22971785	-0.20673569	-0.08803079	0.00452849	0.11814864	0.11202904	0.14803614	-0.13412498	-0.25325516	0.10834193	-0.06620124
NC_011832	2	0.12447827	0.08203662	0.16905543	-0.28139275	-0.23266068	-0.09019752	0.0131747695	0.12639911	0.098699465	0.17062356	-0.16072619	-0.28362873	0.13247828	-0.07056038
NC_011832	3	0.12844712	0.073116615	0.16490398	-0.30682483	-0.22692733	-0.098152585	0.014536822	0.13016194	0.10687253	0.16898604	-0.13191865	-0.27393308	0.1899861	-0.05519836
NC_011832	4	0.1320412	0.08878813	0.14293699	-0.2969114	-0.27470687	-0.056759253	0.027878735	0.13366415	0.101788886	0.16682723	-0.10981622	-0.2948597	0.2047791	-0.017599013
NC_011832	5	0.1393913	0.06831715	0.19039285	-0.22430113	-0.25580677	-0.030057661	0.0661693	0.14035314	0.09035908	0.18676563	-0.030648286	-0.279922	0.25307557	0.0084734885
NC_011833	1	0.5851589	0.10430755	0.17256719	-0.13979746	-0.19000757	-0.17174819	0.022421524	0.594882	0.18569385	0.15957093	-0.057505004	-0.41704035	-0.02204301	-0.05666667
NC_011833	2	0.6220897	0.15966044	0.18521625	-0.10365266	-0.18073536	-0.17717455	0.06786427	0.634376	0.21650486	0.13638465	-0.02863936	-0.33989403	-0.04397357	-0.11875
NC_011833	3	0.63997614	0.17150939	0.17638105	-0.06942463	-0.19069767	-0.16331851	-0.006666667	0.6526626	0.21567464	0.16574074	0.0020343396	-0.3850676	-0.035005648	-0.03487064
NC_011833	4	0.6563091	0.18046544	0.18308476	-0.08712827	-0.17169374	-0.13071395	-0.015045135	0.669311	0.23647217	0.15810622	-0.018690612	-0.3728688	-0.012453572	-0.13521545
NC_011833	5	0.69412535	0.2096291	0.18860409	-0.01853795	-0.23049645	-0.12814017	-0.12903225	0.7049034	0.25478974	0.1737343	0.044840626	-0.3883495	0.010123119	-0.19292036
NC_011834	1	0.5848939	0.0915774	0.1753046	-0.14798518	-0.19702603	-0.1706383	0.002915452	0.5940246	0.18565142	0.16270684	-0.05439875	-0.41036534	-0.01820046	-0.1009772
NC_011834	2	0.6220743	0.1688114	0.18760885	-0.096647255	-0.15962699	-0.17338648	0.045643155	0.63363135	0.21928877	0.13142292	-0.02726132	-0.33496732	-0.057024993	-0.104166664
NC_011834	3	0.6393078	0.16829874	0.17157894	-0.07882633	-0.21469575	-0.1605989	0.027272727	0.65244615	0.21624507	0.1655594	0.0005651086	-0.38917977	-0.024785355	-0.03153153
NC_011834	4	0.65631044	0.1794733	0.1809613	-0.08041708	-0.1769961	-0.1387224	-0.032258064	0.6693611	0.22787121	0.16396242	-0.019632414	-0.37151247	-0.013070495	-0.1276901
NC_011834	5	0.6936093	0.20846619	0.19037275	-0.018982893	-0.22673893	-0.12720323	-0.122238584	0.7046781	0.26034406	0.17212747	0.048608225	-0.40480962	0.006253553	-0.20664206
NC_011835	1	0.3579269	0.074397154	0.14457075	-0.22996724	-0.3136124	0.072182216	0.003679627	0.35449168	0.0782473	0.15700875	-0.2732644	-0.30458656	0.01883408	0.008192108
NC_011835	2	0.39310646	0.06219287	0.15260653	-0.25829804	-0.32374102	0.026392963	-0.018562157	0.3919066	0.08707166	0.1426762	-0.26445395	-0.315726	0.038148843	-0.016254
NC_011835	3	0.4101791	0.111816876	0.1517488	-0.22357972	-0.2883625	-0.00729927	-0.029469397	0.4087644	0.11743927	0.13674422	-0.2613776	-0.26762062	-0.02578269	-0.055767514
NC_011835	4	0.4246317	0.12794848	0.14543603	-0.23166473	-0.27312306	-0.09401382	-0.07485685	0.424076	0.109540224	0.14741307	-0.19738989	-0.28518125	-0.076387376	-0.08826277
NC_011835	5	0.44820625	0.16030227	0.1631366	-0.23008643	-0.22259508	-0.23394701	-0.17973211	0.4437126	0.16814454	0.15958418	-0.20518267	-0.23319872	-0.221843	-0.17508492
NC_003030	1	0.34205192	0.11206193	0.2786105	-0.14726546	0.13011856	-0.010536728	0.18153201	0.33233935	0.044350006	0.109376006	-0.1441251	-0.40418118	-0.112171836	-0.49333334
NC_003030	2	0.37085667	0.22463414	0.31064847	-0.07907339	0.18781877	-0.013030836	0.15482882	0.36241648	0.19759703	0.16240045	-0.07236618	-0.34110954	-0.13651158	-0.53430897
NC_003030	3	0.3851182	0.24419463	0.3172911	-0.07005948	0.19360942	0.008246476	0.16976456	0.37927356	0.2107146	0.18810038	-0.061391182	-0.33100334	-0.1289171	-0.49415517
NC_003030	4	0.39966848	0.25147226	0.31894583	-0.058636207	0.14792717	0.037939943	0.1415168	0.39370912	0.24358502	0.21234012	-0.05839032	-0.33088136	-0.10204331	-0.5110962
NC_003030	5	0.42919046	0.26954636	0.318919	-0.023326527	0.1104757	0.09403447	0.09793731	0.4222526	0.2566661	0.24562998	-0.014064615	-0.31796116	-0.053221803	-0.5172031
NC_011837	1	0.27349925	0.144004	0.28954074	-0.12074855	0.14645372	-0.01885466	0.006360167	0.26721358	0.098861	0.15789145	-0.10762704	-0.26379067	-0.07174186	-0.36754364
NC_011837	2	0.29130515	0.21413131	0.31154534	-0.079083934	0.17875588	0.010748205	0.04188097	0.28847545	0.18676451	0.20631514	-0.08672526	-0.17426932	-0.016029421	-0.3030647
NC_011837	3	0.3022412	0.22108859	0.30188057	-0.06675618	0.16694327	0.020685855	0.030929368	0.30109394	0.21157649	0.22887906	-0.05676433	-0.13856068	0.007427924	-0.23853597
NC_011837	4	0.31352162	0.22687449	0.3013209	-0.065067515	0.1489308	0.046333194	0.028554946	0.3137434	0.21410996	0.23500331	-0.046873286	-0.11968181	-0.010920245	-0.21420024
NC_011837	5	0.334794	0.23307984	0.28569323	-0.04726202	0.03286051	0.08787894	0.025184572	0.33324304	0.22695023	0.23859014	-0.034133255	-0.10162297	0.0675654	-0.108550854
NC_010382	1	0.21241656	0.090862505	0.1924987	-0.13810961	-0.036994644	0.0408102	0.07320321	0.21033813	0.07355877	0.14972357	-0.16121572	-0.13167779	-0.022289194	-0.06179511
NC_010382	2	0.2354686	0.13364303	0.18586044	-0.12152409	-0.013468354	0.050612494	0.050251883	0.23615666	0.11196825	0.13545111	-0.13465613	-0.1398453	-0.015336323	-0.10862738
NC_010382	3	0.24928632	0.17129135	0.19768396	-0.101697855	-0.012590614	0.039580584	0.06988096	0.24993876	0.1371663	0.15050732	-0.12932703	-0.14606741	-0.016681753	-0.11309181
NC_010382	4	0.26498526	0.18960355	0.19404913	-0.0876775	-0.05528154	0.041271016	0.09116022	0.26578626	0.17251684	0.16149318	-0.102750234	-0.18220267	-0.0062158443	-0.13842148
NC_010382	5	0.2980485	0.20108517	0.21099149	0.010466192	-0.25723895	-0.013161162	0.08194519	0.29734886	0.20333977	0.19714832	-0.02495867	-0.3162191	-0.0077455756	-0.12797765
NC_011830	1	0.32364658	0.06259176	0.20696919	-0.18093757	-0.07872796	-0.19353506	-0.016590627	0.32385534	0.058879994	0.13124628	-0.15583903	-0.20836672	-0.2322612	-0.21140651
NC_011830	2	0.34814507	0.090955056	0.21547866	-0.17043614	-0.06930299	-0.23356739	-0.031054754	0.3495166	0.0646723	0.14327171	-0.1616396	-0.22251138	-0.26675326	-0.22731328
NC_011830	3	0.3605003	0.12825313	0.21853334	-0.14737286	-0.08242079	-0.2320351	-0.053492676	0.36328307	0.123195074	0.15123077	-0.1267456	-0.23736024	-0.25902548	-0.23686503
NC_011830	4	0.37274083	0.16083486	0.23085111	-0.11480294	-0.10790314	-0.23222855	-0.07885268	0.37575713	0.15625311	0.18468857	-0.09145441	-0.24134715	-0.26717192	-0.23979376
NC_011830	5	0.3958604	0.20762348	0.24811332	-0.056359883	-0.164366	-0.20327331	-0.15780662	0.398629	0.1953221	0.21060112	-0.035536833	-0.26311025	-0.24810955	-0.27675238
NC_011080	1	0.24193005	0.030868242	0.1612778	-0.2762305	-0.27279937	-0.15024553	0.20331047	0.24581164	0.034869	0.11593147	-0.22239943	-0.42210558	-0.06920302	0.041384954
NC_011080	2	0.26974472	0.071214415	0.16442095	-0.25602916	-0.3120022	-0.1889773	0.18825491	0.2757444	0.044374883	0.123366736	-0.21424031	-0.42116916	-0.1431557	0.050899953
NC_011080	3	0.28609195	0.103203826	0.16930012	-0.23748635	-0.31164208	-0.23051229	0.1771896	0.2922604	0.10017112	0.14005193	-0.18835899	-0.42663905	-0.19010457	0.02209463
NC_011080	4	0.3028632	0.11746069	0.1893175	-0.18805866	-0.36354545	-0.27934933	0.15679316	0.30833444	0.13674873	0.15595758	-0.12229914	-0.41819775	-0.24334365	0.0041594678
NC_011080	5	0.3388141	0.1743784	0.20901543	-0.009466504	-0.40245152	-0.4616201	0.115068786	0.33958834	0.17702928	0.19323248	-0.0011533167	-0.46538436	-0.36418325	-0.017073283
NC_010380	1	0.23080203	0.0818411	0.19283131	-0.2429787	0.01813576	-0.14527608	-0.10022905	0.22850733	0.09759382	0.08871795	-0.14851215	-0.31405783	-0.11925175	-0.36432078
NC_010380	2	0.25165543	0.13135703	0.20052059	-0.19524232	0.05406834	-0.1665869	-0.10066029	0.25050786	0.1438733	0.118826866	-0.09912195	-0.2205509	-0.16676268	-0.38507625
NC_010380	3	0.2649025	0.16637594	0.18025711	-0.17942473	0.02572317	-0.108334124	-0.11962331	0.26390418	0.17787942	0.12484224	-0.040945917	-0.24277095	-0.157911	-0.39796528
NC_010380	4	0.2814188	0.19070184	0.19810085	-0.118881494	-0.03714142	-0.17651473	-0.18015862	0.27839622	0.2076085	0.14275566	-0.02880922	-0.29843348	-0.19710572	-0.49599543
NC_010380	5	0.31421676	0.21906215	0.19898802	0.06152006	-0.19703072	-0.19383542	-0.2745163	0.30748397	0.21617828	0.1537065	0.12364672	-0.41576803	-0.23629902	-0.55509526
NC_011083	1	0.2955996	0.05464178	0.16392052	-0.25412506	-0.26214433	-0.146376	0.18446665	0.30308872	0.059389964	0.1166264	-0.20254478	-0.40079033	-0.06275699	0.024985585
NC_011083	2	0.33131918	0.07089508	0.16645716	-0.2523719	-0.3012974	-0.19697607	0.18243884	0.33913565	0.05826249	0.12383797	-0.20291227	-0.41060543	-0.13294667	0.047519855
NC_011083	3	0.35073155	0.11172454	0.16743939	-0.2253987	-0.31165007	-0.2257639	0.18247731	0.35848603	0.094049044	0.13912597	-0.1975988	-0.42086342	-0.1842404	0.022122202
NC_011083	4	0.37179682	0.113918096	0.1876766	-0.19312504	-0.3580557	-0.27046543	0.154404	0.37770563	0.11817091	0.16074131	-0.13467108	-0.4325186	-0.24940088	0.011856058
NC_011083	5	0.41399467	0.16014001	0.20987397	-0.0143344	-0.4149767	-0.46695942	0.12403636	0.4131986	0.16782242	0.19365306	-0.022063293	-0.47310352	-0.35701522	-0.01564575
NC_003047	1	0.33374065	-0.003259306	0.16491961	-0.2268853	-0.34157762	-0.16831186	-0.07962963	0.33143705	0.025684675	0.15247962	-0.16336685	-0.36337093	-0.09243883	-0.13492364
NC_003047	2	0.36158136	0.000719388	0.16577119	-0.25804293	-0.33967268	-0.24945122	-0.09053842	0.36161685	0.0052607735	0.1407329	-0.22143541	-0.36998194	-0.15124752	-0.1634814
NC_003047	3	0.37408063	0.048102915	0.17039555	-0.23891507	-0.29940042	-0.26959276	-0.12662333	0.37416074	0.03741774	0.13983153	-0.18486947	-0.36175972	-0.19261095	-0.16868103
NC_003047	4	0.3851689	0.08284545	0.16504993	-0.18490349	-0.25611976	-0.2744762	-0.1293398	0.38489428	0.08804411	0.14814426	-0.13728647	-0.3109527	-0.17470318	-0.1821808
NC_003047	5	0.40251732	0.14755407	0.16341285	-0.04761135	-0.18029806	-0.34589967	-0.15943877	0.4032571	0.12562716	0.14620148	-0.014255319	-0.23618495	-0.18696243	-0.1990113
NC_008497	1	0.44918156	0.047306027	0.1812802	-0.3292427	-0.18823308	-0.019664643	0.16696171	0.4491291	0.06481398	0.12391327	-0.25439116	-0.37412742	-0.117772445	-0.17738743
NC_008497	2	0.4729807	0.107058704	0.14570539	-0.30581757	-0.17304467	-0.03477439	0.16761601	0.47376776	0.14085257	0.09465649	-0.21644036	-0.3032232	-0.15467767	-0.14931324
NC_008497	3	0.48667488	0.15953554	0.14816667	-0.26505256	-0.14602117	-0.04052205	0.1667521	0.48654655	0.14883977	0.11843987	-0.19780147	-0.31000274	-0.13245647	-0.13254134
NC_008497	4	0.49937874	0.18825792	0.167475	-0.22682694	-0.15290308	-0.09993173	0.1427232	0.49890527	0.19217432	0.12564544	-0.17937253	-0.32578668	-0.19506921	-0.15469562
NC_008497	5	0.52349734	0.23564108	0.20743176	-0.10312395	-0.20013422	-0.26035723	0.08507582	0.52210706	0.23319328	0.15873016	-0.08707508	-0.32784295	-0.21153335	-0.14417101
NC_008095	1	0.27422014	0.0323864	0.1491264	-0.2924724	-0.30340692	-0.15530011	0.05723027	0.27510023	0.06903938	0.09819552	-0.08518449	-0.3633254	0.032040156	-0.09682256
NC_008095	2	0.29039726	0.01641306	0.15131898	-0.31628743	-0.30581188	-0.17697911	0.10138422	0.2910636	0.04104979	0.110015236	-0.10785259	-0.37685278	0.026329815	-0.05461942
NC_008095	3	0.29813737	0.012430614	0.15907097	-0.34118572	-0.31903213	-0.20609345	0.10840352	0.2987053	0.039875884	0.1254137	-0.13401578	-0.37332395	0.014402639	-0.037951704
NC_008095	4	0.30503958	0.007759136	0.16828518	-0.3637598	-0.30853555	-0.22220904	0.10143208	0.3058739	0.031646755	0.13857275	-0.10792338	-0.36041582	0.01240944	-0.02459399
NC_008095	5	0.31641036	0.018730465	0.19244872	-0.3039808	-0.29821992	-0.27929902	0.09558044	0.3173799	0.029032674	0.16709697	-0.087861404	-0.33931845	-0.05499658	-0.024842622
NC_010397	1	0.4318847	0.029085917	0.18167083	-0.301836	-0.3710585	-0.039032616	0.039207965	0.4265521	0.04882333	0.13823353	-0.20565383	-0.4562083	0.14713384	-0.112686515
NC_010397	2	0.46897867	0.026619991	0.18061663	-0.35488334	-0.3487733	-0.098754264	0.043633074	0.46546003	0.034057252	0.13788478	-0.23471488	-0.4411827	0.116940305	-0.105948016
NC_010397	3	0.48811817	0.034787204	0.17789295	-0.3622175	-0.33973372	-0.12321929	0.0322036	0.48297778	0.03595698	0.14255537	-0.26834777	-0.4373194	0.07962679	-0.11231819
NC_010397	4	0.5033888	0.04046468	0.17838685	-0.37217113	-0.32389164	-0.1679723	0.020999247	0.49895328	0.032023497	0.14158837	-0.27029157	-0.42163175	0.060702402	-0.09932473
NC_010397	5	0.5213869	0.06922803	0.16582683	-0.34704256	-0.27665752	-0.21933268	0.008563318	0.518617	0.07455976	0.13461506	-0.22421364	-0.34988245	-0.0028174683	-0.11528256
NC_009494	1	0.38823235	0.049811035	0.17872767	-0.2580096	-0.044881158	-0.19076306	0.007467847	0.39554083	0.06309766	0.10864776	-0.22190388	-0.28336775	-0.109669186	-0.20925747
NC_009494	2	0.40476537	0.10723897	0.1685052	-0.20088841	0.01693261	-0.16878095	-0.034298338	0.41405514	0.13897479	0.10661297	-0.13327412	-0.2768262	-0.090493046	-0.2306166
NC_009494	3	0.41370308	0.13472617	0.17683005	-0.15447628	0.023251725	-0.15182649	-0.0391437	0.4244293	0.16748366	0.107241064	-0.08402457	-0.24995372	-0.073006086	-0.24525394
NC_009494	4	0.42291537	0.17269461	0.17624691	-0.10649576	0.03224723	-0.13739721	-0.05734996	0.43374282	0.19392219	0.11786165	-0.039483882	-0.23812276	-0.06497313	-0.27229583
NC_009494	5	0.44404444	0.22253378	0.18174739	-0.015453717	0.008520964	-0.10461924	-0.0846305	0.4554685	0.24643761	0.115967296	0.06247513	-0.21488643	-0.05865043	-0.24413443
NC_016148	1	0.3529142	0.038110774	0.2633284	-0.082091376	-0.007819092	-0.17124982	-0.059045818	0.35238442	0.067257226	0.20848082	0.044079516	-0.20372368	-0.015666425	-0.23442517
NC_016148	2	0.37034824	0.094288945	0.2789437	-0.015306859	0.08898414	-0.15918958	-0.050353207	0.36712804	0.117091544	0.19808231	0.14374885	-0.21905546	0.025192143	-0.28954148
NC_016148	3	0.379883	0.10551253	0.27963644	-0.014109412	0.08748015	-0.17737456	-0.05716228	0.37677035	0.11613133	0.21653184	0.16611157	-0.18366931	0.057159975	-0.27455413
NC_016148	4	0.3905658	0.12733148	0.2873579	0.026108578	0.10406883	-0.15700865	-0.055429976	0.3866508	0.13399571	0.20012085	0.22125454	-0.20918894	0.08569262	-0.27832398
NC_016148	5	0.4104416	0.14317377	0.28063354	0.05985189	0.1163825	-0.1512856	-0.06362679	0.40403253	0.15644337	0.22461	0.22711594	-0.17617957	0.117638335	-0.2777778
NC_009495	1	0.28361672	0.13232292	0.2898754	-0.11258137	0.09415027	-0.008809651	-0.022430437	0.27304542	0.06756402	0.17884335	-0.14164793	-0.34758234	-0.21958457	-0.49233845
NC_009495	2	0.31575105	0.23647004	0.33192417	-0.03834258	0.15125756	0.017861387	-0.013041859	0.30448076	0.19883354	0.22034901	-0.07290284	-0.30933526	-0.19216181	-0.44101432
NC_009495	3	0.33272427	0.24440561	0.33299696	-0.024335274	0.14461538	0.054398473	0.0036565377	0.3226901	0.22097123	0.23633666	-0.060132008	-0.27912432	-0.17295472	-0.44937056
NC_009495	4	0.3497403	0.251563	0.32748818	-0.004377657	0.109680824	0.08128675	-0.0040508453	0.33804807	0.22384329	0.2363041	-0.051167674	-0.28554302	-0.11991999	-0.36044568
NC_009495	5	0.3852428	0.26902172	0.32698146	0.066502914	0.021692676	0.13405147	0.016497938	0.36871642	0.2615714	0.276601	-0.0044303797	-0.29943183	-0.04069282	-0.35614526
NC_008086	1	0.34407568	0.078183904	0.2417878	-0.20617083	-0.13251425	-0.4795328	0.21573119	0.35055077	0.06587349	0.23507987	-0.17707814	-0.2248927	-0.44632447	0.12543727
NC_008086	2	0.36087582	0.16866326	0.23975241	-0.083753064	-0.086122	-0.4575079	0.14961943	0.36798745	0.17531802	0.2072344	-0.08542376	-0.2580645	-0.42303118	0.013707865
NC_008086	3	0.3700669	0.20590326	0.2268419	-0.04626393	-0.112489425	-0.4481517	0.07376007	0.37773865	0.21093652	0.19289054	-0.019921035	-0.24427404	-0.42216656	-0.067831784
NC_008086	4	0.37940812	0.23579536	0.22269553	7,11E+01	-0.13206324	-0.418916	0.0019634792	0.3868615	0.23279577	0.17174836	0.011460721	-0.23898505	-0.420527	-0.13114199
NC_008086	5	0.3984412	0.2779517	0.20580184	0.08328441	-0.16714215	-0.3649137	-0.10846047	0.4052905	0.27862698	0.15413475	0.09693701	-0.2608495	-0.3939394	-0.24943617
NC_016147	1	0.5037416	0.057504002	0.16917785	-0.2733252	-0.31595194	-0.12214519	0.0019669225	0.502345	0.040387258	0.13385634	-0.21706544	-0.414014	-0.04063957	-0.053853616
